Row,Id,Collection,Type,Genus,Family,Year_Early,Year_Late,Year_Uncertainty,Country,City,Location_Uncertainty,Year_Range
4182,180276,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,Unknown,Unknown,2,0
4183,180286,10683/14558,Practice chanter,Oboes,Wind,1845,1855,1,Scotland,Glasgow,0,10
4184,180313,10683/14558,Unknown,Beaters,Beaters,0,0,2,England,Unknown,0,0
4185,180315,10683/14558,Baritone saxhorn,Saxhorns,Wind,1901,1935,1,Unknown,Unknown,0,34
4186,180322,10683/14558,Bass trumpet,Trumpets,Wind,1901,1935,1,Belgium,Unknown,0,34
4187,180324,10683/14558,Cornet,Cornets,Wind,1929,1929,0,England,London,0,0
4188,180325,10683/14558,Bagpipe,Bagpipes,Wind,1766,1800,1,Unknown,Unknown,1,34
4189,180327,10683/14558,Clavicor,Trumpets,Wind,1833,1867,1,France,Unknown,0,34
4190,180328,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,Unknown,Unknown,1,0
4191,180329,10683/14558,Northumbrian pipe,Bagpipes,Wind,1766,1800,1,Unknown,Unknown,2,34
4192,180330,10683/14558,Natural trumpet,Trumpets,Wind,1855,1855,0,France,Paris,0,0
4193,180339,10683/14558,Biniou,Bagpipes,Wind,1950,1960,1,Unknown,Unknown,0,10
4194,180341,10683/14558,Bagpipe,Bagpipes,Wind,1801,1835,1,Unknown,Unknown,1,34
4195,180342,10683/14558,Clarinet,Clarinets,Wind,1932,1932,0,England,London,0,0
4196,180343,10683/14558,Clarinet,Clarinets,Wind,1932,1932,0,England,London,0,0
4197,180370,10683/14558,Tenor trombone,Trombones,Wind,1945,1955,1,United States of America,Elkhart,0,10
4198,180376,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,Unknown,Unknown,1,0
4199,180380,10683/14558,Bassoon,Bassoons,Wind,1855,1865,1,Unknown,Unknown,1,10
4200,180382,10683/14558,Bassoon,Bassoons,Wind,1845,1855,1,England,London,0,10
4201,180387,10683/14558,Bassoon,Bassoons,Wind,1825,1835,1,Austria,Vienna,0,10
4202,180393,10683/14558,Tenoroon,Bassoons,Wind,1840,1840,0,France,Paris,0,0
4203,180397,10683/14558,Double bassoon,Bassoons,Wind,1915,1925,1,France,Paris,0,10
4204,180404,10683/14558,Bassoon,Bassoons,Wind,1890,1900,1,England,London,0,10
4205,180405,10683/14558,Bassoon,Bassoons,Wind,0,0,2,England,London,0,0
4206,180407,10683/14558,Bassoon,Bassoons,Wind,1921,1921,0,France,Paris,0,0
4207,180408,10683/14558,Bassoon,Bassoons,Wind,1895,1905,1,England,London,0,10
4208,180409,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,England,London,0,0
4209,180410,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,England,London,0,0
4210,180411,10683/14558,Transverse flute,Flutes,Wind,1866,1900,1,Unknown,Unknown,2,34
4211,180414,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,England,Unknown,0,0
4212,180415,10683/14558,Epinette des Vosges,Zithers,Strings,1795,1805,1,Unknown,Unknown,0,10
4213,180416,10683/14558,Zither,Zithers,Strings,1842,1842,0,Germany,Munich,0,0
4214,180417,10683/14558,Chromatic harp,Harps,Strings,0,0,2,England,London,0,0
4215,180418,10683/14558,Flageolet,Flutes,Wind,1970,1980,1,Yugoslavia,Unknown,0,10
4216,180419,10683/14558,Transverse flute,Flutes,Wind,1802,1831,1,England,London,0,29
4217,180421,10683/14558,Tenor saxophone,Saxophones,Wind,1925,1935,1,France,Paris,0,10
4218,180422,10683/14558,Soprano saxophone,Saxophones,Wind,1940,1950,1,France,Paris,0,10
4219,180423,10683/14558,Alto saxophone,Saxophones,Wind,1901,1901,0,France,Paris,0,0
4220,180425,10683/14558,Double flageolet,Flutes,Wind,1970,1980,1,Yugoslavia,Unknown,0,10
4221,180429,10683/14558,Practice chanter,Oboes,Wind,1866,1900,1,Spain,Unknown,0,34
4222,180430,10683/14558,Bassoon,Bassoons,Wind,1915,1925,1,England,London,0,10
4223,180432,10683/14558,Transverse flute,Flutes,Wind,1866,1900,1,Scotland,Unknown,0,34
4224,180433,10683/14558,Piccolo flute,Flutes,Wind,1901,1935,1,England,Plymouth,0,34
4225,180434,10683/14558,Transverse flute,Flutes,Wind,1866,1900,1,Unknown,Unknown,2,34
4226,180435,10683/14558,Transverse flute,Flutes,Wind,0,0,2,England,London,0,0
4227,180436,10683/14558,Piccolo flute,Flutes,Wind,0,0,2,Scotland,Glasgow,0,0
4228,180437,10683/14558,Unknown,Beaters,Beaters,1775,1785,1,England,Unknown,0,10
4229,180438,10683/14558,Kettledrum,Kettledrums,Percussion,1880,1890,1,Unknown,Unknown,1,10
4230,180444,10683/14558,Side drum,Drums,Percussion,0,0,2,England,Unknown,0,0
4231,180446,10683/14558,Tambourine,Drums,Percussion,0,0,2,England,Unknown,0,0
4232,180447,10683/14558,Castanets,Castanets,Percussion,0,0,2,Unknown,Unknown,2,0
4233,180448,10683/14558,Side drum,Drums,Percussion,0,0,2,Scotland,Edinburgh,0,0
4234,180449,10683/14558,Side drum,Drums,Percussion,1923,1926,1,England,London,0,3
4235,180450,10683/14558,Alto saxhorn,Saxhorns,Wind,1929,1930,1,England,London,0,1
4236,180452,10683/14558,Clarinet,Clarinets,Wind,1820,1830,1,Republic of Ireland,Dublin,0,10
4237,180453,10683/14558,Valve trumpet,Trumpets,Wind,1909,1909,0,England,London,0,0
4238,180454,10683/14558,Clarinet,Clarinets,Wind,1835,1845,1,England,London,0,10
4239,180455,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,Unknown,Unknown,2,0
4240,180456,10683/14558,Clarinet,Clarinets,Wind,1857,1867,1,England,London,0,10
4241,180460,10683/14558,Clarinet,Clarinets,Wind,1855,1865,1,Germany,Unknown,0,10
4242,180461,10683/14558,Clarinet,Clarinets,Wind,1845,1855,1,United States of America,Lyons,0,10
4243,180462,10683/14558,Clarinet,Clarinets,Wind,1840,1850,1,England,London,0,10
4244,180463,10683/14558,Clarinet,Clarinets,Wind,1855,1865,1,Netherlands,Leyden,0,10
4245,180464,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,England,London,0,0
4246,180465,10683/14558,Valve horn,Horns,Wind,1895,1905,1,Belgium,Brussels,0,10
4247,180466,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,Unknown,Unknown,1,0
4248,180467,10683/14558,Clarinet,Clarinets,Wind,1850,1860,1,England,London,0,10
4249,180468,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,1845,1855,1,Unknown,Unknown,2,10
4250,180469,10683/14558,Clarinet,Clarinets,Wind,1865,1875,1,Belgium,Brussels,0,10
4251,180470,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,England,London,0,0
4252,180471,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,1901,1935,1,England,London,0,34
4253,180472,10683/14558,Clarinet,Clarinets,Wind,1925,1935,1,France,Paris,0,10
4254,180473,10683/14558,Clarinet,Clarinets,Wind,1935,1945,1,France,Paris,0,10
4255,180474,10683/14558,Cornet,Cornets,Wind,1899,1899,0,England,London,0,0
4256,180477,10683/14558,Clarinet,Clarinets,Wind,1875,1885,1,Unknown,Unknown,1,10
4257,180478,10683/14558,Clarinet,Clarinets,Wind,1895,1905,1,Scotland,Glasgow,0,10
4258,180479,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,England,London,0,0
4259,180480,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,Unknown,Unknown,2,0
4260,180481,10683/14558,Tenor trombone,Trombones,Wind,1935,1945,1,United States of America,Elkhart,0,10
4261,180482,10683/14558,Clarinet,Clarinets,Wind,1925,1935,1,France,Paris,0,10
4262,180484,10683/14558,Zither,Zithers,Strings,1895,1905,1,England,London,0,10
4263,180485,10683/14558,Clarinet,Clarinets,Wind,1852,1862,1,France,Paris,0,10
4264,180486,10683/14558,Clarinet,Clarinets,Wind,1862,1863,1,Belgium,Brussels,0,1
4265,180487,10683/14558,Clarinet,Clarinets,Wind,1850,1860,1,England,London,0,10
4266,180488,10683/14558,Chromatic harp,Harps,Strings,0,0,2,England,London,0,0
4267,180489,10683/14558,Clarinet,Clarinets,Wind,1840,1850,1,France,Unknown,0,10
4268,180490,10683/14558,Clarinet,Clarinets,Wind,1857,1867,1,England,London,0,10
4269,180491,10683/14558,Valve horn,Horns,Wind,0,0,2,England,London,0,0
4270,180499,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,1901,2000,1,Unknown,Unknown,2,99
4271,180500,10683/14558,Clarinet,Clarinets,Wind,1795,1805,1,England,London,0,10
4272,180501,10683/14558,Clarinet,Clarinets,Wind,1860,1870,1,France,Paris,0,10
4273,180521,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,Unknown,Unknown,2,0
4274,180527,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,Unknown,Unknown,2,0
4275,180528,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,England,London,0,0
4276,180529,10683/14558,Tenor cor,Saxhorns,Wind,0,0,2,England,London,0,0
4277,180532,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,England,London,0,0
4278,180533,10683/14558,Duplex,Trumpets,Wind,0,0,2,Italy,Milan,0,0
4279,180538,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,Unknown,Unknown,2,0
4280,180540,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,1885,1895,1,Unknown,Unknown,1,10
4281,180542,10683/14558,Clarinet,Clarinets,Wind,1868,1878,1,Unknown,Unknown,2,10
4282,180543,10683/14558,Fife,Flutes,Wind,0,0,2,Unknown,Unknown,2,0
4283,180544,10683/14558,Transverse flute,Flutes,Wind,0,0,2,England,London,0,0
4284,180545,10683/14558,Transverse flute,Flutes,Wind,1866,1900,1,Unknown,Unknown,2,34
4285,180546,10683/14558,Clarinet,Clarinets,Wind,1895,1905,1,Unknown,Unknown,2,10
4286,180556,10683/14558,Bell,Bells,Percussion,0,0,2,Unknown,Unknown,1,0
4287,180557,10683/14558,Bass horn,Serpents,Wind,1820,1830,1,Great Britain,Unknown,0,10
4288,180558,10683/14558,Cornett,Cornetts,Wind,1964,1974,1,England,Farnham,0,10
4289,180559,10683/14558,Unknown,Beaters,Beaters,0,0,2,Unknown,Unknown,2,0
4290,180560,10683/14558,Unknown,Beaters,Beaters,0,0,2,Unknown,Unknown,2,0
4291,180561,10683/14558,Unknown,Beaters,Beaters,0,0,2,Unknown,Unknown,2,0
4292,180562,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,France,Unknown,0,0
4293,180563,10683/14558,Hit-hat mounted jingles,Jingles,Percussion,0,0,2,Unknown,Unknown,2,0
4294,180565,10683/14558,Euphonium,Tubas,Wind,1862,1872,1,England,London,0,10
4295,180566,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,France,Paris,0,0
4296,180567,10683/14558,Bombardon,Tubas,Wind,1917,1927,1,England,London,0,10
4297,180571,10683/14558,Aeolian harp,Zithers,Strings,0,0,2,England,London,0,0
4298,180573,10683/14558,Glockenspiel,Metallophones/Steeldrums,Percussion,0,0,2,Germany,Unknown,0,0
4299,180578,10683/14558,Violin,Violins,Strings,1766,1800,1,Scotland,Aberdeen,0,34
4300,180585,10683/14558,Cornet,Cornets,Wind,0,0,2,France,Unknown,0,0
4301,180586,10683/14558,Tenor trombone,Trombones,Wind,0,0,2,England,London,0,0
4302,180587,10683/14558,Tenor trombone,Trombones,Wind,1957,1957,0,England,London,0,0
4303,180588,10683/14558,Shofar,Horns,Wind,1997,1997,0,Israel,Unknown,0,0
4304,180589,10683/14558,Cornophone,Saxhorns,Wind,1885,1895,1,France,Paris,0,10
4305,180592,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,1885,1895,1,France,Paris,0,10
4306,180627,10683/14558,Clarinet,Clarinets,Wind,1919,1919,0,England,London,0,0
4307,180628,10683/14558,Tenor trombone,Trombones,Wind,0,0,2,Unknown,Unknown,0,0
4308,180629,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,1984,1984,0,Unknown,Unknown,1,0
4309,180634,10683/14558,Transverse flute,Flutes,Wind,1857,1869,1,England,London,0,12
4310,180635,10683/14558,Basset horn,Clarinets,Wind,0,0,2,Germany,Munich,0,0
4311,180637,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,1905,1915,1,Unknown,Unknown,1,10
4312,180638,10683/14558,Tenor trombone,Trombones,Wind,0,0,2,Belgium,Brussels,0,0
4313,180640,10683/14558,Bass trumpet,Trumpets,Wind,0,0,2,Italy,Milan,0,0
4314,180643,10683/14558,Keyed bugle,Bugles,Wind,0,0,2,Unknown,Unknown,1,0
4315,180645,10683/14558,Valve trumpet,Trumpets,Wind,1880,1890,1,Belgium,Brussels,0,10
4316,180646,10683/14558,Baritone saxhorn,Saxhorns,Wind,1895,1948,1,Czech Republic,Unknown,0,53
4317,180650,10683/14558,Bugle,Bugles,Wind,1901,1935,1,Unknown,Unknown,0,34
4318,180651,10683/14558,Tenor trombone,Trombones,Wind,0,0,2,Germany,Hamburg,0,0
4319,180653,10683/14558,Baritone bugle,Saxhorns,Wind,1972,1972,0,United States of America,Fullerton,0,0
4320,180666,10683/14558,Oboe,Oboes,Wind,1903,1903,0,England,London,0,0
4321,180667,10683/14558,Ocarina,Flutes,Wind,0,0,2,France,Paris,0,0
4322,180670,10683/14558,Cornet,Cornets,Wind,1949,1949,0,England,London,0,0
4323,180671,10683/14558,Guitar,Guitars,Strings,0,0,2,Unknown,Unknown,1,0
4324,180672,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,Unknown,Unknown,2,0
4325,180673,10683/14558,Tenor trombone,Trombones,Wind,0,0,2,Germany,Unknown,0,0
4326,180674,10683/14558,Tenor trombone,Trombones,Wind,1872,1878,1,France,Paris,0,6
4327,180675,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,Unknown,Unknown,1,0
4328,180678,10683/14558,Flute,Flutes,Wind,0,0,2,Unknown,Unknown,2,0
4329,180679,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,Unknown,Unknown,1,0
4330,180680,10683/14558,Flute,Flutes,Wind,0,0,2,Unknown,Unknown,2,0
4331,180681,10683/14558,Cornet,Cornets,Wind,1901,1935,1,France,Paris,0,34
4332,180682,10683/14558,Contrabass saxhorn,Saxhorns,Wind,1855,1855,0,France,Paris,0,0
4333,180683,10683/14558,Flute,Flutes,Wind,0,0,2,Unknown,Unknown,2,0
4334,180684,10683/14558,Bombardon,Tubas,Wind,1833,1867,1,Unknown,Unknown,0,34
4335,180685,10683/14558,Flute,Flutes,Wind,0,0,2,Unknown,Unknown,2,0
4336,180686,10683/14558,Electric piano,Pianofortes,Keyboard,1975,1985,1,Unknown,Unknown,0,10
4337,180687,10683/14558,Flute,Flutes,Wind,0,0,2,Unknown,Unknown,2,0
4338,180688,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,1967,2000,1,United States of America,Unknown,0,33
4339,180689,10683/14558,Flute,Flutes,Wind,0,0,2,Unknown,Unknown,2,0
4340,180690,10683/14558,Clarinet,Clarinets,Wind,1958,1958,0,Germany,Unknown,0,0
4341,180691,10683/14558,Cornet,Cornets,Wind,0,0,2,Germany,Unknown,0,0
4342,180708,10683/14558,Tenor trombone,Trombones,Wind,0,0,2,United States of America,Philadelphia,0,0
4343,180721,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,1934,1968,1,England,Unknown,0,34
4344,180722,10683/14558,Tenor trombone,Trombones,Wind,1900,1910,1,Russia,Saint Petersburg,0,10
4345,180727,10683/14558,Kettledrum,Kettledrums,Percussion,1845,1855,1,England,Aldershot,0,10
4346,180737,10683/14558,Valve trumpet,Trumpets,Wind,1923,1933,1,England,London,0,10
4347,180749,10683/14558,Violin,Violins,Strings,1875,1885,1,Unknown,Unknown,1,10
4348,180752,10683/14558,Hardanger fiddle,Fiddles,Strings,1929,1929,0,Unknown,Unknown,0,0
4349,180755,10683/14558,Violin,Violins,Strings,0,0,2,Unknown,Unknown,2,0
4350,180758,10683/14558,Piccolo flute,Flutes,Wind,0,0,2,Unknown,Unknown,2,0
4351,180759,10683/14558,Concertina,Accordions,Wind,0,0,2,England,London,0,0
4352,180760,10683/14558,Kettledrum,Kettledrums,Percussion,1923,1926,1,United States of America,Elkhart,0,3
4353,180765,10683/14558,Piccolo flute,Flutes,Wind,0,0,2,Unknown,Unknown,2,0
4354,180767,10683/14558,Accordion,Accordions,Wind,1901,2000,1,Italy,Ancona,0,99
4355,180768,10683/14558,Piccolo flute,Flutes,Wind,0,0,2,Unknown,Unknown,2,0
4356,180769,10683/14558,Concertina,Accordions,Wind,0,0,2,England,Unknown,0,0
4357,180770,10683/14558,Mouth organ,Mouth organs,Wind,0,0,2,Unknown,Unknown,0,0
4358,180771,10683/14558,Mouth organ,Mouth organs,Wind,0,0,2,Australia,Unknown,0,0
4359,180772,10683/14558,Cornet,Cornets,Wind,1877,1887,1,England,London,0,10
4360,180773,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,England,London,0,0
4361,180774,10683/14558,Valve trumpet,Trumpets,Wind,1866,1900,1,Germany,Unknown,0,34
4362,180775,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,Unknown,Unknown,1,0
4363,180776,10683/14558,Kettledrum,Kettledrums,Percussion,1870,1880,1,England,Aldershot,0,10
4364,180777,10683/14558,Bow,Bows,Bows,1873,1883,1,France,Paris,0,10
4365,180778,10683/14558,Bow,Bows,Bows,0,0,2,England,London,0,0
4366,180781,10683/14558,Kettledrum,Kettledrums,Percussion,0,0,2,United States of America,Unknown,0,0
4367,180787,10683/14558,Piccolo flute,Flutes,Wind,1889,1895,1,England,London,0,6
4368,180789,10683/14558,Accordion,Accordions,Wind,1925,1935,1,Italy,Unknown,0,10
4369,180792,10683/14558,Transverse flute,Flutes,Wind,1866,1900,1,Unknown,Unknown,2,34
4370,180793,10683/14558,Tenor drum,Drums,Percussion,0,0,2,Great Britain,Unknown,0,0
4371,180794,10683/14558,Transverse flute,Flutes,Wind,1838,1852,1,England,London,0,14
4372,180798,10683/14558,Double bass,Double basses,Strings,0,0,2,Unknown,Unknown,2,0
4373,180801,10683/14558,Hunting horn,Hunting horns,Wind,1801,1900,1,Unknown,Unknown,1,99
4374,180804,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,1984,1984,0,Spain,Unknown,0,0
4375,180805,10683/14558,Bugle,Bugles,Wind,1975,1985,1,Spain,Unknown,0,10
4376,180806,10683/14558,Tenor recorder,Flutes,Wind,2002,2002,0,Germany,Bremen,0,0
4377,180808,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,1833,1867,1,Unknown,Unknown,2,34
4378,180809,10683/14558,Hunting horn,Hunting horns,Wind,1955,1965,1,England,London,0,10
4379,180810,10683/14558,Valve trumpet,Trumpets,Wind,0,0,2,England,London,0,0
4380,180814,10683/14558,Unknown,Unknown,Unknown,0,0,2,England,London,0,0
4381,180817,10683/14558,Neapolitan mandolin,Mandolins,Strings,1893,1893,0,Italy,Naples,0,0
4382,180844,10683/14558,Clarinet,Clarinets,Wind,1837,1847,1,England,London,0,10
4383,180846,10683/14558,Clarinet,Clarinets,Wind,1835,1845,1,England,London,0,10
4384,180847,10683/14558,Clarinet,Clarinets,Wind,1805,1815,1,England,London,0,10
4385,180848,10683/14558,Woodblock,Metallophones/Steeldrums,Percussion,0,0,2,Unknown,Unknown,2,0
4386,180858,10683/14558,Cymbals,Cymbals,Percussion,0,0,2,Unknown,Unknown,2,0
4387,180859,10683/14558,Cylindrical drum,Drums,Percussion,1931,1940,1,England,London,0,9
4388,180860,10683/14558,Cylindrical drum,Drums,Percussion,1931,1940,1,Great Britain,Unknown,0,9
4389,180878,10683/14558,Piccolo flute,Flutes,Wind,1866,1900,1,Unknown,Unknown,2,34
4390,180879,10683/14558,Clarinet,Clarinets,Wind,1970,1979,1,France,Paris,0,9
4391,180880,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,1934,1968,1,England,London,0,34
4392,180881,10683/14558,Piccolo flute,Flutes,Wind,1901,1935,1,Unknown,Unknown,2,34
4393,180882,10683/14558,Valve trumpet,Trumpets,Wind,1926,1926,0,England,London,0,0
4394,180883,10683/14558,Transverse flute,Flutes,Wind,1810,1816,1,England,London,0,6
4395,180884,10683/14558,Piccolo flute,Flutes,Wind,0,0,2,England,London,0,0
4396,180888,10683/14558,Piccolo flute,Flutes,Wind,1833,1867,1,Unknown,Unknown,2,34
4397,180889,10683/14558,Picco pipe,Flutes,Wind,1855,1865,1,Unknown,Unknown,2,10
4398,180890,10683/14558,Piccolo flute,Flutes,Wind,1866,1900,1,Unknown,Unknown,2,34
4399,180891,10683/14558,Piccolo flute,Flutes,Wind,0,0,2,England,London,0,0
4400,180892,10683/14558,Clarinet,Clarinets,Wind,1925,1935,1,France,Paris,0,10
4401,180894,10683/14558,Shawm,Oboes,Wind,0,0,2,Unknown,Unknown,1,0
4402,180898,10683/14558,Piccolo flute,Flutes,Wind,1837,1911,1,Scotland,Edinburgh,0,74
4403,180903,10683/14558,Clarinet,Clarinets,Wind,1890,1900,1,Unknown,Unknown,2,10
4404,180909,10683/14558,Alto saxophone,Saxophones,Wind,1925,1935,1,Unknown,Unknown,0,10
4405,180911,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,1909,1919,1,Unknown,Unknown,1,10
4406,180915,10683/14558,Cornamusa,Oboes,Wind,1946,1956,1,Germany,Unknown,0,10
4407,180916,10683/14558,Galoubet,Flutes,Wind,1971,1981,1,England,Haslemere,0,10
4408,180917,10683/14558,Transverse flute,Flutes,Wind,1801,1835,1,England,London,0,34
4409,180918,10683/14558,Bass trombone,Trombones,Wind,1845,1855,1,Unknown,Unknown,1,10
4410,180925,10683/14558,Lamellaphone,Lamellaphones/Sanzas,Percussion,0,0,2,Unknown,Unknown,1,0
4411,180926,10683/14558,Clarinet,Clarinets,Wind,1900,1920,1,Austria,Unknown,0,20
4412,180927,10683/14558,Clarinet,Clarinets,Wind,1914,1914,0,England,London,0,0
4413,180931,10683/14558,Clarinet,Clarinets,Wind,1795,1805,1,France,Paris,0,10
4414,180932,10683/14558,Clarinet,Clarinets,Wind,2003,2003,0,Germany,Unknown,0,0
4415,180933,10683/14558,Clarinet,Clarinets,Wind,1954,1954,0,Germany,Unknown,0,0
4416,180934,10683/14558,Clarinet,Clarinets,Wind,1945,1946,1,England,London,0,1
4417,180935,10683/14558,Clarinet,Clarinets,Wind,1883,1937,1,Germany,Unknown,0,54
4418,180936,10683/14558,Clarinet,Clarinets,Wind,1825,1835,1,France,Marseille,0,10
4419,180949,10683/14558,Clarinet,Clarinets,Wind,1931,1950,1,United States of America,Providence,0,19
4420,180950,10683/14558,Clarinet,Clarinets,Wind,1865,1875,1,France,Paris,0,10
4421,180951,10683/14558,Clarinet,Clarinets,Wind,0,0,2,France,Paris,0,0
4422,180952,10683/14558,Bass clarinet,Clarinets,Wind,1920,1950,1,United States of America,Unknown,0,30
4423,180953,10683/14558,Clarinet,Clarinets,Wind,1905,1915,1,Belgium,Brussels,0,10
4424,180954,10683/14558,Clarinet,Clarinets,Wind,1964,1964,0,France,Paris,0,0
4425,180956,10683/14558,Clarinet,Clarinets,Wind,1926,1926,0,England,London,0,0
4426,180959,10683/14558,Clarinet,Clarinets,Wind,1895,1920,1,Unknown,Unknown,0,25
4427,180965,10683/14558,Clarinet,Clarinets,Wind,1795,1805,1,France,Paris,0,10
4428,180966,10683/14558,Clarinet,Clarinets,Wind,1821,1850,1,Austria,Vienna,0,29
4429,180971,10683/14558,Clarinet,Clarinets,Wind,1835,1845,1,France,Paris,0,10
4430,180972,10683/14558,Free aerophone,Others,Wind,0,0,2,Unknown,Unknown,2,0
4431,180974,10683/14558,Unknown,Beaters,Beaters,0,0,2,England,Unknown,0,0
4432,180975,10683/14558,Clarinet,Clarinets,Wind,1898,1920,1,France,Paris,0,22
4433,180976,10683/14558,Whip,Clappers,Percussion,0,0,2,Unknown,Unknown,2,0
4434,180977,10683/14558,Clarinet,Clarinets,Wind,1895,1905,1,France,Paris,0,10
4435,180978,10683/14558,Clarinet,Clarinets,Wind,1926,1927,1,England,London,0,1
4436,180979,10683/14558,Whistle,Flutes,Wind,1901,2000,1,England,Unknown,0,99
4437,180980,10683/14558,Clarinet,Clarinets,Wind,1875,1885,1,Germany,Unknown,0,10
4438,180981,10683/14558,Popgun,Unknown,Other,0,0,2,Unknown,Unknown,2,0
4439,180982,10683/14558,Sock cymbal,Cymbals,Percussion,0,0,2,Great Britain,Unknown,0,0
4440,180984,10683/14558,Glockenspiel,Metallophones/Steeldrums,Percussion,0,0,2,Unknown,Unknown,1,0
4441,180985,10683/14558,Glockenspiel,Metallophones/Steeldrums,Percussion,0,0,2,Unknown,Unknown,2,0
4442,180986,10683/14558,Glockenspiel,Metallophones/Steeldrums,Percussion,1920,1923,1,Unknown,Unknown,2,3
4443,180995,10683/14558,Transverse flute,Flutes,Wind,1870,1870,0,England,London,0,0
4444,180996,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,England,Unknown,0,0
4445,180997,10683/14558,Transverse flute,Flutes,Wind,1866,1900,1,Unknown,Unknown,2,34
4446,180999,10683/14558,Trompe de Lorraine,Hunting horns,Wind,1866,1900,1,France,Paris,0,34
4447,181001,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,Unknown,Unknown,1,0
4448,181002,10683/14558,Plantation trumpet,Trumpets,Wind,1833,1867,1,United States of America,Unknown,0,34
4449,181004,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,United States of America,Unknown,0,0
4450,181006,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,England,Birmingham,0,0
4451,181007,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,France,Paris,0,0
4452,181008,10683/14558,Cornet,Cornets,Wind,0,0,2,England,Unknown,0,0
4453,181009,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,England,Unknown,0,0
4454,181010,10683/14558,Bass trumpet,Trumpets,Wind,0,0,2,France,Paris,0,0
4455,181011,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,England,London,0,0
4456,181012,10683/14558,Alto saxhorn,Saxhorns,Wind,1887,1890,1,France,Paris,0,3
4457,181013,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,Unknown,Unknown,1,0
4458,181014,10683/14558,Alto saxhorn,Saxhorns,Wind,1933,1933,0,France,Paris,0,0
4459,181015,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,England,Liverpool,0,0
4460,181019,10683/14558,Contrabass saxhorn,Saxhorns,Wind,1860,1865,1,France,Paris,0,5
4461,181021,10683/14558,Unknown,Beaters,Beaters,1999,1999,0,Unknown,Unknown,0,0
4462,181023,10683/14558,Cornet,Cornets,Wind,1914,1924,1,England,London,0,10
4463,181033,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,England,Unknown,0,0
4464,181035,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,Unknown,Unknown,1,0
4465,181036,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,1934,1968,1,England,Unknown,0,34
4466,181037,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,1967,2000,1,Unknown,Unknown,1,33
